,cluster,input,movement conditioned,movement lift,movement overall,num_hh_in_cluster,num_hh_with_increase_in_input,threshold
284,0,amount_of_assistance_received___policy,4.301075268817205,0.837136113296617,5.137844611528822,798,93,95
285,1,amount_of_assistance_received___policy,9.523809523809524,1.8864468864468864,5.048543689320388,1030,126,95
286,2,amount_of_assistance_received___policy,3.4482758620689653,0.6709145427286357,5.139664804469274,895,87,95
287,3,amount_of_assistance_received___policy,4.0,0.7961904761904762,5.023923444976076,418,25,95
288,0,number_of_hired_workers___policy,90.72164948453609,0.9550907162092321,94.9874686716792,798,97,5
289,1,number_of_hired_workers___policy,89.69072164948454,0.9445955347542849,94.95145631067962,1030,97,5
290,2,number_of_hired_workers___policy,88.48920863309353,0.932836769453695,94.86033519553074,895,139,5
291,3,number_of_hired_workers___policy,93.02325581395348,0.9794388143635405,94.97607655502392,418,86,5
292,0,number_of_hired_workers___policy,82.4742268041237,0.9166355569594807,89.97493734335839,798,97,10
293,1,number_of_hired_workers___policy,83.50515463917526,0.9288370332435262,89.90291262135922,1030,97,10
294,2,number_of_hired_workers___policy,84.89208633093526,0.9438312703874169,89.94413407821229,895,139,10
295,3,number_of_hired_workers___policy,83.72093023255815,0.9307273626917367,89.95215311004785,418,86,10
296,0,number_of_hired_workers___policy,76.28865979381443,0.8979107745643645,84.9624060150376,798,97,15
297,1,number_of_hired_workers___policy,81.44329896907216,0.9587039764359352,84.9514563106796,1030,97,15
298,2,number_of_hired_workers___policy,82.73381294964028,0.9742995077622113,84.91620111731844,895,139,15
299,3,number_of_hired_workers___policy,75.5813953488372,0.8899443170651817,84.92822966507177,418,86,15
300,0,number_of_hired_workers___policy,73.19587628865979,0.9155220890023591,79.9498746867168,798,97,20
301,1,number_of_hired_workers___policy,75.25773195876289,0.9407216494845361,80.0,1030,97,20
302,2,number_of_hired_workers___policy,79.13669064748201,0.9892086330935251,80.0,895,139,20
303,3,number_of_hired_workers___policy,70.93023255813954,0.8876897368054589,79.90430622009569,418,86,20
304,0,number_of_hired_workers___policy,70.10309278350515,0.9339276801542089,75.06265664160401,798,97,25
305,1,number_of_hired_workers___policy,73.19587628865979,0.9765771059238288,74.9514563106796,1030,97,25
306,2,number_of_hired_workers___policy,73.38129496402878,0.9787818031714717,74.97206703910615,895,139,25
307,3,number_of_hired_workers___policy,66.27906976744185,0.8851326250092875,74.88038277511961,418,86,25
308,0,number_of_hired_workers___policy,61.855670103092784,0.883020120613024,70.0501253132832,798,97,30
309,1,number_of_hired_workers___policy,70.10309278350515,1.0014727540500736,70.0,1030,97,30
310,2,number_of_hired_workers___policy,71.22302158273382,1.0182844140023444,69.9441340782123,895,139,30
311,3,number_of_hired_workers___policy,62.7906976744186,0.8988531379420198,69.85645933014354,418,86,30
312,0,number_of_hired_workers___policy,58.76288659793815,0.90352184017639,65.0375939849624,798,97,35
313,1,number_of_hired_workers___policy,62.88659793814433,0.9682092059235973,64.95145631067962,1030,97,35
314,2,number_of_hired_workers___policy,66.90647482014388,1.0288882296224875,65.02793296089385,895,139,35
315,3,number_of_hired_workers___policy,60.46511627906976,0.9292065663474692,65.07177033492823,418,86,35
316,0,number_of_hired_workers___policy,57.73195876288659,0.9617975593482986,60.0250626566416,798,97,40
317,1,number_of_hired_workers___policy,61.855670103092784,1.0309278350515465,60.0,1030,97,40
318,2,number_of_hired_workers___policy,60.431654676258994,1.0071942446043167,60.0,895,139,40
319,3,number_of_hired_workers___policy,59.30232558139535,0.9875845455387753,60.04784688995215,418,86,40
320,0,number_of_hired_workers___policy,54.63917525773196,0.993213254115492,55.012531328320804,798,97,45
321,1,number_of_hired_workers___policy,56.70103092783505,1.0300187276132293,55.04854368932038,1030,97,45
322,2,number_of_hired_workers___policy,55.39568345323741,1.007706030297713,54.97206703910614,895,139,45
323,3,number_of_hired_workers___policy,56.97674418604651,1.035490394337715,55.02392344497608,418,86,45
324,0,number_of_hired_workers___policy,53.608247422680414,1.0694845360824743,50.125313283208015,798,97,50
325,1,number_of_hired_workers___policy,50.51546391752577,1.0103092783505154,50.0,1030,97,50
326,2,number_of_hired_workers___policy,51.07913669064749,1.020442574511819,50.05586592178771,895,139,50
327,3,number_of_hired_workers___policy,55.81395348837209,1.1162790697674418,50.0,418,86,50
328,0,number_of_hired_workers___policy,50.51546391752577,1.122878557275364,44.987468671679196,798,97,55
329,1,number_of_hired_workers___policy,45.36082474226804,1.0091069003139543,44.95145631067961,1030,97,55
330,2,number_of_hired_workers___policy,47.482014388489205,1.0545013121016833,45.02793296089386,895,139,55
331,3,number_of_hired_workers___policy,52.32558139534884,1.163409203364671,44.97607655502392,418,86,55
332,0,number_of_hired_workers___policy,49.48453608247423,1.234020618556701,40.100250626566414,798,97,60
333,1,number_of_hired_workers___policy,43.29896907216495,1.0798532238336538,40.09708737864078,1030,97,60
334,2,number_of_hired_workers___policy,44.60431654676259,1.1120017634917136,40.11173184357542,895,139,60
335,3,number_of_hired_workers___policy,51.162790697674424,1.2806015875226293,39.952153110047846,418,86,60
336,0,number_of_hired_workers___policy,42.2680412371134,1.4054123711340207,30.075187969924812,798,97,70
337,1,number_of_hired_workers___policy,35.051546391752574,1.168384879725086,30.0,1030,97,70
338,2,number_of_hired_workers___policy,35.25179856115108,1.172875825733465,30.05586592178771,895,139,70
339,3,number_of_hired_workers___policy,43.02325581395349,1.4272794389073458,30.14354066985646,418,86,70
340,0,number_of_hired_workers___policy,35.051546391752574,1.3915987074934604,25.18796992481203,798,97,75
341,1,number_of_hired_workers___policy,30.927835051546392,1.2347158954687125,25.04854368932039,1030,97,75
342,2,number_of_hired_workers___policy,31.654676258992804,1.2591526778577136,25.139664804469277,895,139,75
343,3,number_of_hired_workers___policy,39.53488372093023,1.5738648947951275,25.11961722488038,418,86,75
344,0,number_of_hired_workers___policy,26.804123711340207,1.3285522187359928,20.175438596491226,798,97,80
345,1,number_of_hired_workers___policy,27.835051546391753,1.3850291349170776,20.097087378640776,1030,97,80
346,2,number_of_hired_workers___policy,26.618705035971225,1.3235411670663468,20.11173184357542,895,139,80
347,3,number_of_hired_workers___policy,32.55813953488372,1.6201550387596901,20.095693779904305,418,86,80
348,0,number_of_hired_workers___policy,22.68041237113402,1.4957825679475165,15.162907268170425,798,97,85
349,1,number_of_hired_workers___policy,20.618556701030926,1.3701363485201197,15.048543689320388,1030,97,85
350,2,number_of_hired_workers___policy,17.985611510791365,1.1923794297895016,15.083798882681565,895,139,85
351,3,number_of_hired_workers___policy,24.418604651162788,1.6201550387596897,15.07177033492823,418,86,85
352,0,number_of_hired_workers___policy,16.49484536082474,1.6250477281405118,10.150375939849624,798,97,90
353,1,number_of_hired_workers___policy,17.525773195876287,1.735725614591594,10.097087378640776,1030,97,90
354,2,number_of_hired_workers___policy,12.23021582733813,1.2162270183852917,10.05586592178771,895,139,90
355,3,number_of_hired_workers___policy,13.953488372093023,1.388704318936877,10.047846889952153,418,86,90
356,0,number_of_hired_workers___policy,7.216494845360824,1.4045763138043752,5.137844611528822,798,97,95
357,1,number_of_hired_workers___policy,8.24742268041237,1.633624107850912,5.048543689320388,1030,97,95
358,2,number_of_hired_workers___policy,6.474820143884892,1.2597747888645605,5.139664804469274,895,139,95
359,3,number_of_hired_workers___policy,5.813953488372093,1.1572535991140642,5.023923444976076,418,86,95
360,0,prevent_damage___policy,94.44444444444444,0.9942832014072119,94.9874686716792,798,126,5
361,1,prevent_damage___policy,93.67088607594937,0.9865134218632704,94.95145631067962,1030,237,5
362,2,prevent_damage___policy,92.78350515463917,0.9781064442096827,94.86033519553074,895,291,5
363,3,prevent_damage___policy,94.64285714285714,0.9964915437207628,94.97607655502392,418,112,5
364,0,prevent_damage___policy,90.47619047619048,1.0055710306406684,89.97493734335839,798,126,10
365,1,prevent_damage___policy,89.0295358649789,0.9902853341352945,89.90291262135922,1030,237,10
366,2,prevent_damage___policy,86.5979381443299,0.9627969520394443,89.94413407821229,895,291,10
367,3,prevent_damage___policy,92.85714285714286,1.0322948328267476,89.95215311004785,418,112,10
368,0,prevent_damage___policy,84.12698412698413,0.9901671583087512,84.9624060150376,798,126,15
369,1,prevent_damage___policy,86.07594936708861,1.013236889692586,84.9514563106796,1030,237,15
370,2,prevent_damage___policy,81.44329896907216,0.9591020075963104,84.91620111731844,895,291,15
371,3,prevent_damage___policy,83.92857142857143,0.9882293762575453,84.92822966507177,418,112,15
372,0,prevent_damage___policy,79.36507936507937,0.992685475444096,79.9498746867168,798,126,20
373,1,prevent_damage___policy,79.74683544303798,0.9968354430379747,80.0,1030,237,20
374,2,prevent_damage___policy,76.28865979381443,0.9536082474226804,80.0,895,291,20
375,3,prevent_damage___policy,79.46428571428571,0.9944931565440548,79.90430622009569,418,112,20
376,0,prevent_damage___policy,74.60317460317461,0.9938786867000556,75.06265664160401,798,126,25
377,1,prevent_damage___policy,74.26160337552743,0.9907960035854049,74.9514563106796,1030,237,25
378,2,prevent_damage___policy,72.16494845360825,0.9625578072426136,74.97206703910615,895,291,25
379,3,prevent_damage___policy,71.42857142857143,0.9539023277042447,74.88038277511961,418,112,25
380,0,prevent_damage___policy,71.42857142857143,1.0196779964221825,70.0501253132832,798,126,30
381,1,prevent_damage___policy,70.46413502109705,1.0066305003013865,70.0,1030,237,30
382,2,prevent_damage___policy,67.35395189003437,0.9629678425172645,69.9441340782123,895,291,30
383,3,prevent_damage___policy,65.17857142857143,0.9330357142857143,69.85645933014354,418,112,30
384,0,prevent_damage___policy,65.87301587301587,1.012845215157354,65.0375939849624,798,126,35
385,1,prevent_damage___policy,65.82278481012658,1.0134150725624869,64.95145631067962,1030,237,35
386,2,prevent_damage___policy,60.48109965635739,0.9300787661931248,65.02793296089385,895,291,35
387,3,prevent_damage___policy,63.39285714285714,0.9741990546218487,65.07177033492823,418,112,35
388,0,prevent_damage___policy,61.904761904761905,1.0313152400835073,60.0250626566416,798,126,40
389,1,prevent_damage___policy,62.447257383966246,1.0407876230661042,60.0,1030,237,40
390,2,prevent_damage___policy,56.013745704467354,0.9335624284077892,60.0,895,291,40
391,3,prevent_damage___policy,59.82142857142857,0.9962293682413205,60.04784688995215,418,112,40
392,0,prevent_damage___policy,57.14285714285714,1.0387243735763096,55.012531328320804,798,126,45
393,1,prevent_damage___policy,59.07172995780591,1.0730843360941815,55.04854368932038,1030,237,45
394,2,prevent_damage___policy,50.51546391752577,0.9189296789875115,54.97206703910614,895,291,45
395,3,prevent_damage___policy,57.14285714285714,1.0385093167701862,55.02392344497608,418,112,45
396,0,prevent_damage___policy,52.38095238095239,1.0450000000000002,50.125313283208015,798,126,50
397,1,prevent_damage___policy,53.16455696202531,1.0632911392405062,50.0,1030,237,50
398,2,prevent_damage___policy,46.735395189003434,0.9336647029945999,50.05586592178771,895,291,50
399,3,prevent_damage___policy,53.57142857142857,1.0714285714285714,50.0,418,112,50
400,0,prevent_damage___policy,50.0,1.1114206128133706,44.987468671679196,798,126,55
401,1,prevent_damage___policy,50.63291139240506,1.126390901386117,44.95145631067961,1030,237,55
402,2,prevent_damage___policy,43.29896907216495,0.9616024148781049,45.02793296089386,895,291,55
403,3,prevent_damage___policy,49.107142857142854,1.0918503039513676,44.97607655502392,418,112,55
404,0,prevent_damage___policy,45.23809523809524,1.128125,40.100250626566414,798,126,60
405,1,prevent_damage___policy,44.303797468354425,1.1049131087749409,40.09708737864078,1030,237,60
406,2,prevent_damage___policy,38.48797250859107,0.9595190917879945,40.11173184357542,895,291,60
407,3,prevent_damage___policy,44.642857142857146,1.1174080410607359,39.952153110047846,418,112,60
408,0,prevent_damage___policy,33.33333333333333,1.1083333333333334,30.075187969924812,798,126,70
409,1,prevent_damage___policy,32.91139240506329,1.0970464135021096,30.0,1030,237,70
410,2,prevent_damage___policy,25.42955326460481,0.8460762145658477,30.05586592178771,895,291,70
411,3,prevent_damage___policy,33.035714285714285,1.0959467120181405,30.14354066985646,418,112,70
412,0,prevent_damage___policy,30.158730158730158,1.1973466003316748,25.18796992481203,798,126,75
413,1,prevent_damage___policy,27.004219409282697,1.078075426029503,25.04854368932039,1030,237,75
414,2,prevent_damage___policy,22.336769759450174,0.8885070637647957,25.139664804469277,895,291,75
415,3,prevent_damage___policy,26.785714285714285,1.066326530612245,25.11961722488038,418,112,75
416,0,prevent_damage___policy,23.809523809523807,1.1801242236024845,20.175438596491226,798,126,80
417,1,prevent_damage___policy,20.253164556962027,1.0077661591145355,20.097087378640776,1030,237,80
418,2,prevent_damage___policy,18.213058419243985,0.9055937380679648,20.11173184357542,895,291,80
419,3,prevent_damage___policy,21.428571428571427,1.066326530612245,20.095693779904305,418,112,80
420,0,prevent_damage___policy,19.841269841269842,1.3085399449035813,15.162907268170425,798,126,85
421,1,prevent_damage___policy,14.767932489451477,0.9813529331700014,15.048543689320388,1030,237,85
422,2,prevent_damage___policy,15.807560137457044,1.0479826905943743,15.083798882681565,895,291,85
423,3,prevent_damage___policy,17.857142857142858,1.1848072562358276,15.07177033492823,418,112,85
424,0,prevent_damage___policy,12.698412698412698,1.2510288065843622,10.150375939849624,798,126,90
425,1,prevent_damage___policy,7.172995780590717,0.7104024667315807,10.097087378640776,1030,237,90
426,2,prevent_damage___policy,9.965635738831615,0.9910271095838107,10.05586592178771,895,291,90
427,3,prevent_damage___policy,11.607142857142858,1.155187074829932,10.047846889952153,418,112,90
428,0,prevent_damage___policy,6.349206349206349,1.2357723577235773,5.137844611528822,798,126,95
429,1,prevent_damage___policy,2.9535864978902953,0.5850373255436547,5.048543689320388,1030,237,95
430,2,prevent_damage___policy,5.841924398625429,1.1366352906021215,5.139664804469274,895,291,95
431,3,prevent_damage___policy,6.25,1.244047619047619,5.023923444976076,418,112,95
432,0,crop_diversification___policy,94.01993355481729,0.9898140762103456,94.9874686716792,798,301,5
433,1,crop_diversification___policy,94.75308641975309,0.9979108283470928,94.95145631067962,1030,324,5
434,2,crop_diversification___policy,96.66666666666667,1.019042010208088,94.86033519553074,895,300,5
435,3,crop_diversification___policy,94.57364341085271,0.9957627946029328,94.97607655502392,418,129,5
436,0,crop_diversification___policy,91.36212624584718,1.0154175034009199,89.97493734335839,798,301,10
437,1,crop_diversification___policy,89.50617283950618,0.9955870197050902,89.90291262135922,1030,324,10
438,2,crop_diversification___policy,92.0,1.022857142857143,89.94413407821229,895,300,10
439,3,crop_diversification___policy,89.92248062015504,0.9996701302985321,89.95215311004785,418,129,10
440,0,crop_diversification___policy,86.04651162790698,1.0127598271249227,84.9624060150376,798,301,15
441,1,crop_diversification___policy,84.25925925925925,0.9918518518518519,84.9514563106796,1030,324,15
442,2,crop_diversification___policy,85.0,1.0009868421052632,84.91620111731844,895,300,15
443,3,crop_diversification___policy,85.27131782945736,1.0040397423299485,84.92822966507177,418,129,15
444,0,crop_diversification___policy,81.72757475083057,1.0222351826201064,79.9498746867168,798,301,20
445,1,crop_diversification___policy,79.32098765432099,0.9915123456790123,80.0,1030,324,20
446,2,crop_diversification___policy,79.33333333333333,0.9916666666666666,80.0,895,300,20
447,3,crop_diversification___policy,80.62015503875969,1.0089588265329805,79.90430622009569,418,129,20
448,0,crop_diversification___policy,75.74750830564784,1.0091237333540397,75.06265664160401,798,301,25
449,1,crop_diversification___policy,75.61728395061729,1.0088834516727436,74.9514563106796,1030,324,25
450,2,crop_diversification___policy,73.0,0.9736959761549925,74.97206703910615,895,300,25
451,3,crop_diversification___policy,76.74418604651163,1.0248904079054908,74.88038277511961,418,129,25
452,0,crop_diversification___policy,71.76079734219269,1.0244206847776345,70.0501253132832,798,301,30
453,1,crop_diversification___policy,69.75308641975309,0.9964726631393298,70.0,1030,324,30
454,2,crop_diversification___policy,68.0,0.9722044728434505,69.9441340782123,895,300,30
455,3,crop_diversification___policy,68.9922480620155,0.9876287565041946,69.85645933014354,418,129,30
456,0,crop_diversification___policy,65.4485049833887,1.0063180535018148,65.0375939849624,798,301,35
457,1,crop_diversification___policy,66.0493827160494,1.0169037996641386,64.95145631067962,1030,324,35
458,2,crop_diversification___policy,63.0,0.9688144329896907,65.02793296089385,895,300,35
459,3,crop_diversification___policy,64.34108527131784,0.9887710898312815,65.07177033492823,418,129,35
460,0,crop_diversification___policy,59.46843853820598,0.9907268048744963,60.0250626566416,798,301,40
461,1,crop_diversification___policy,59.876543209876544,0.9979423868312758,60.0,1030,324,40
462,2,crop_diversification___policy,57.333333333333336,0.9555555555555556,60.0,895,300,40
463,3,crop_diversification___policy,59.68992248062015,0.9940393464900089,60.04784688995215,418,129,40
464,0,crop_diversification___policy,56.14617940199336,1.0206070879906766,55.012531328320804,798,301,45
465,1,crop_diversification___policy,54.629629629629626,0.992390097328369,55.04854368932038,1030,324,45
466,2,crop_diversification___policy,52.0,0.9459349593495936,54.97206703910614,895,300,45
467,3,crop_diversification___policy,55.81395348837209,1.0143579373104146,55.02392344497608,418,129,45
468,0,crop_diversification___policy,52.49169435215947,1.0472093023255815,50.125313283208015,798,301,50
469,1,crop_diversification___policy,48.148148148148145,0.9629629629629629,50.0,1030,324,50
470,2,crop_diversification___policy,45.0,0.8989955357142857,50.05586592178771,895,300,50
471,3,crop_diversification___policy,49.6124031007752,0.9922480620155039,50.0,418,129,50
472,0,crop_diversification___policy,46.84385382059801,1.0412644943965796,44.987468671679196,798,301,55
473,1,crop_diversification___policy,44.75308641975309,0.9955870197050902,44.95145631067961,1030,324,55
474,2,crop_diversification___policy,39.666666666666664,0.8809346567411083,45.02793296089386,895,300,55
475,3,crop_diversification___policy,40.310077519379846,0.8962559788883391,44.97607655502392,418,129,55
476,0,crop_diversification___policy,40.863787375415285,1.0190406976744186,40.100250626566414,798,301,60
477,1,crop_diversification___policy,38.2716049382716,0.9544734403491465,40.09708737864078,1030,324,60
478,2,crop_diversification___policy,37.0,0.9224233983286908,40.11173184357542,895,300,60
479,3,crop_diversification___policy,36.434108527131784,0.9119435547509632,39.952153110047846,418,129,60
480,0,crop_diversification___policy,29.2358803986711,0.9720930232558141,30.075187969924812,798,301,70
481,1,crop_diversification___policy,30.246913580246915,1.0082304526748973,30.0,1030,324,70
482,2,crop_diversification___policy,27.0,0.8983271375464684,30.05586592178771,895,300,70
483,3,crop_diversification___policy,25.581395348837212,0.8486526393503138,30.14354066985646,418,129,70
484,0,crop_diversification___policy,23.25581395348837,0.9232905241235682,25.18796992481203,798,301,75
485,1,crop_diversification___policy,24.382716049382715,0.9734185089482247,25.04854368932039,1030,324,75
486,2,crop_diversification___policy,22.0,0.8751111111111111,25.139664804469277,895,300,75
487,3,crop_diversification___policy,18.6046511627907,0.7406423034330012,25.11961722488038,418,129,75
488,0,crop_diversification___policy,19.269102990033225,0.9550772786364294,20.175438596491226,798,301,80
489,1,crop_diversification___policy,19.753086419753085,0.9828830440746704,20.097087378640776,1030,324,80
490,2,crop_diversification___policy,17.666666666666668,0.8784259259259258,20.11173184357542,895,300,80
491,3,crop_diversification___policy,15.503875968992247,0.7715023994093761,20.095693779904305,418,129,80
492,0,crop_diversification___policy,14.950166112956811,0.9859696329040939,15.162907268170425,798,301,85
493,1,crop_diversification___policy,14.19753086419753,0.9434488251692553,15.048543689320388,1030,324,85
494,2,crop_diversification___policy,12.0,0.7955555555555555,15.083798882681565,895,300,85
495,3,crop_diversification___policy,9.30232558139535,0.6172019195275009,15.07177033492823,418,129,85
496,0,crop_diversification___policy,9.966777408637874,0.9819121447028425,10.150375939849624,798,301,90
497,1,crop_diversification___policy,9.25925925925926,0.917022792022792,10.097087378640776,1030,324,90
498,2,crop_diversification___policy,7.666666666666666,0.7624074074074073,10.05586592178771,895,300,90
499,3,crop_diversification___policy,4.651162790697675,0.4629014396456257,10.047846889952153,418,129,90
500,0,crop_diversification___policy,3.9867109634551494,0.7759500850822462,5.137844611528822,798,301,95
501,1,crop_diversification___policy,4.62962962962963,0.917022792022792,5.048543689320388,1030,324,95
502,2,crop_diversification___policy,3.6666666666666665,0.7134057971014492,5.139664804469274,895,300,95
503,3,crop_diversification___policy,3.10077519379845,0.6172019195275009,5.023923444976076,418,129,95
504,0,number_of_sickle_owned___policy,94.58128078817734,0.9957237739969065,94.9874686716792,798,203,5
505,1,number_of_sickle_owned___policy,92.8082191780822,0.9774280751883911,94.95145631067962,1030,292,5
506,2,number_of_sickle_owned___policy,92.79661016949152,0.9782445948373959,94.86033519553074,895,236,5
507,3,number_of_sickle_owned___policy,94.91525423728814,0.9993596038082228,94.97607655502392,418,118,5
508,0,number_of_sickle_owned___policy,90.64039408866995,1.0073960234367496,89.97493734335839,798,203,10
509,1,number_of_sickle_owned___policy,88.35616438356165,0.9827953489748218,89.90291262135922,1030,292,10
510,2,number_of_sickle_owned___policy,87.71186440677965,0.975181598062954,89.94413407821229,895,236,10
511,3,number_of_sickle_owned___policy,88.98305084745762,0.9892264695275874,89.95215311004785,418,118,10
512,0,number_of_sickle_owned___policy,82.75862068965517,0.9740616417454989,84.9624060150376,798,203,15
513,1,number_of_sickle_owned___policy,84.58904109589042,0.9957338551859101,84.9514563106796,1030,292,15
514,2,number_of_sickle_owned___policy,83.47457627118644,0.9830229705619982,84.91620111731844,895,236,15
515,3,number_of_sickle_owned___policy,79.66101694915254,0.9379804249224157,84.92822966507177,418,118,15
516,0,number_of_sickle_owned___policy,76.84729064039408,0.961193384498973,79.9498746867168,798,203,20
517,1,number_of_sickle_owned___policy,79.7945205479452,0.997431506849315,80.0,1030,292,20
518,2,number_of_sickle_owned___policy,79.66101694915254,0.9957627118644067,80.0,895,236,20
519,3,number_of_sickle_owned___policy,75.42372881355932,0.9439257079062215,79.90430622009569,418,118,20
520,0,number_of_sickle_owned___policy,71.92118226600985,0.9581486385354903,75.06265664160401,798,203,25
521,1,number_of_sickle_owned___policy,75.0,1.0006476683937824,74.9514563106796,1030,292,25
522,2,number_of_sickle_owned___policy,74.15254237288136,0.9890689332895501,74.97206703910615,895,236,25
523,3,number_of_sickle_owned___policy,68.64406779661016,0.9167163047598419,74.88038277511961,418,118,25
524,0,number_of_sickle_owned___policy,67.48768472906403,0.9634199000678552,70.0501253132832,798,203,30
525,1,number_of_sickle_owned___policy,70.8904109589041,1.012720156555773,70.0,1030,292,30
526,2,number_of_sickle_owned___policy,71.1864406779661,1.0177614122488763,69.9441340782123,895,236,30
527,3,number_of_sickle_owned___policy,65.2542372881356,0.9341188762479685,69.85645933014354,418,118,30
528,0,number_of_sickle_owned___policy,63.54679802955665,0.9770779350209289,65.0375939849624,798,203,35
529,1,number_of_sickle_owned___policy,67.12328767123287,1.0334377623523148,64.95145631067962,1030,292,35
530,2,number_of_sickle_owned___policy,66.10169491525424,1.0165123187139613,65.02793296089385,895,236,35
531,3,number_of_sickle_owned___policy,61.016949152542374,0.9376869391824527,65.07177033492823,418,118,35
532,0,number_of_sickle_owned___policy,58.620689655172406,0.9766035562594485,60.0250626566416,798,203,40
533,1,number_of_sickle_owned___policy,60.61643835616438,1.0102739726027397,60.0,1030,292,40
534,2,number_of_sickle_owned___policy,61.016949152542374,1.016949152542373,60.0,895,236,40
535,3,number_of_sickle_owned___policy,55.08474576271186,0.9173475589168749,60.04784688995215,418,118,40
536,0,number_of_sickle_owned___policy,54.187192118226605,0.9849972508051213,55.012531328320804,798,203,45
537,1,number_of_sickle_owned___policy,55.47945205479452,1.0078277886497065,55.04854368932038,1030,292,45
538,2,number_of_sickle_owned___policy,55.08474576271186,1.002049745073722,54.97206703910614,895,236,45
539,3,number_of_sickle_owned___policy,52.54237288135594,0.9549005158437731,55.02392344497608,418,118,45
540,0,number_of_sickle_owned___policy,48.275862068965516,0.9631034482758621,50.125313283208015,798,203,50
541,1,number_of_sickle_owned___policy,50.34246575342466,1.0068493150684932,50.0,1030,292,50
542,2,number_of_sickle_owned___policy,50.847457627118644,1.0158141646489103,50.05586592178771,895,236,50
543,3,number_of_sickle_owned___policy,49.152542372881356,0.9830508474576272,50.0,418,118,50
544,0,number_of_sickle_owned___policy,43.34975369458128,0.963596196330804,44.987468671679196,798,203,55
545,1,number_of_sickle_owned___policy,45.54794520547945,1.0132696233616378,44.95145631067961,1030,292,55
546,2,number_of_sickle_owned___policy,45.33898305084746,1.006907936240905,45.02793296089386,895,236,55
547,3,number_of_sickle_owned___policy,44.91525423728814,0.9986476739992788,44.97607655502392,418,118,55
548,0,number_of_sickle_owned___policy,36.45320197044335,0.9090517241379311,40.100250626566414,798,203,60
549,1,number_of_sickle_owned___policy,40.06849315068493,0.9992868751865733,40.09708737864078,1030,292,60
550,2,number_of_sickle_owned___policy,41.52542372881356,1.0352438506208395,40.11173184357542,895,236,60
551,3,number_of_sickle_owned___policy,41.52542372881356,1.0393788693798844,39.952153110047846,418,118,60
552,0,number_of_sickle_owned___policy,27.093596059113302,0.9008620689655173,30.075187969924812,798,203,70
553,1,number_of_sickle_owned___policy,33.56164383561644,1.1187214611872147,30.0,1030,292,70
554,2,number_of_sickle_owned___policy,32.6271186440678,1.0855491147375718,30.05586592178771,895,236,70
555,3,number_of_sickle_owned___policy,31.35593220338983,1.040220608017218,30.14354066985646,418,118,70
556,0,number_of_sickle_owned___policy,23.15270935960591,0.9191971178589808,25.18796992481203,798,203,75
557,1,number_of_sickle_owned___policy,28.08219178082192,1.1211107571413401,25.04854368932039,1030,292,75
558,2,number_of_sickle_owned___policy,26.69491525423729,1.061864406779661,25.139664804469277,895,236,75
559,3,number_of_sickle_owned___policy,28.8135593220339,1.1470540758676353,25.11961722488038,418,118,75
560,0,number_of_sickle_owned___policy,17.733990147783253,0.8789890768901264,20.175438596491226,798,203,80
561,1,number_of_sickle_owned___policy,21.232876712328768,1.0565151214347164,20.097087378640776,1030,292,80
562,2,number_of_sickle_owned___policy,21.610169491525426,1.074505649717514,20.11173184357542,895,236,80
563,3,number_of_sickle_owned___policy,24.576271186440678,1.2229620661824052,20.095693779904305,418,118,80
564,0,number_of_sickle_owned___policy,12.31527093596059,0.8121972071815332,15.162907268170425,798,203,85
565,1,number_of_sickle_owned___policy,15.068493150684931,1.0013256738842244,15.048543689320388,1030,292,85
566,2,number_of_sickle_owned___policy,15.677966101694915,1.0393910860012554,15.083798882681565,895,236,85
567,3,number_of_sickle_owned___policy,15.254237288135593,1.0121065375302662,15.07177033492823,418,118,85
568,0,number_of_sickle_owned___policy,6.896551724137931,0.6794380587484036,10.150375939849624,798,203,90
569,1,number_of_sickle_owned___policy,10.273972602739725,1.017518440463646,10.097087378640776,1030,292,90
570,2,number_of_sickle_owned___policy,11.864406779661017,1.17984934086629,10.05586592178771,895,236,90
571,3,number_of_sickle_owned___policy,11.016949152542372,1.0964487489911219,10.047846889952153,418,118,90
572,0,number_of_sickle_owned___policy,2.955665024630542,0.575273338940286,5.137844611528822,798,203,95
573,1,number_of_sickle_owned___policy,4.794520547945205,0.9496838777660696,5.048543689320388,1030,292,95
574,2,number_of_sickle_owned___policy,5.084745762711865,0.9893146647015476,5.139664804469274,895,236,95
575,3,number_of_sickle_owned___policy,2.5423728813559325,0.5060532687651332,5.023923444976076,418,118,95
576,0,uses_credit___policy,98.33333333333333,1.0352242744063325,94.9874686716792,798,60,5
577,1,uses_credit___policy,95.76271186440678,1.0085438979584762,94.95145631067962,1030,118,5
578,2,uses_credit___policy,97.41379310344827,1.0269180780634417,94.86033519553074,895,116,5
579,3,uses_credit___policy,96.29629629629629,1.0139005504244798,94.97607655502392,418,54,5
580,0,uses_credit___policy,96.66666666666667,1.0743732590529247,89.97493734335839,798,60,10
581,1,uses_credit___policy,89.83050847457628,0.9991946406999305,89.90291262135922,1030,118,10
582,2,uses_credit___policy,90.51724137931035,1.0063718140929534,89.94413407821229,895,116,10
583,3,uses_credit___policy,94.44444444444444,1.0499408983451537,89.95215311004785,418,54,10
584,0,uses_credit___policy,90.0,1.05929203539823,84.9624060150376,798,60,15
585,1,uses_credit___policy,85.59322033898306,1.0075544794188862,84.9514563106796,1030,118,15
