,cluster,crop_sales___output___ethiopia_2015,latitude___ethiopia_2015,longitude___ethiopia_2015,nid,number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,prevent_damage___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015,household_head_is_male___ethiopia_2015,average_temperature___ethiopia_2015,uses_irrigation___policy___ethiopia_2015,has_saved___policy___ethiopia_2015,number_of_droughts___ethiopia_2015,household_head_is_monogamous___ethiopia_2015,number_of_water_storage_pit_owned___policy___ethiopia_2015,literacy___ethiopia_2015,rural_household___ethiopia_2015,quantity_of_improved_seeds_used___policy___ethiopia_2015,attended_school___ethiopia_2015,number_of_axe_owned___policy___ethiopia_2015,number_of_sickle_owned___policy___ethiopia_2015,uses_credit___policy___ethiopia_2015,household_head_is_polygamous___ethiopia_2015,rooting_conditions_:_moderate_constraint___ethiopia_2015,rooting_conditions_:_no_or_slight_constraint___ethiopia_2015,has_borrowed___policy___ethiopia_2015,rooting_conditions_:_very_severe_constraint___ethiopia_2015,increase_in_price_of_inputs___policy___ethiopia_2015,price_rise_of_food_item___policy___ethiopia_2015,percentage_of_damaged_crop___policy___ethiopia_2015,amount_of_assistance_received___policy___ethiopia_2015,household_head_never_married___ethiopia_2015,household_head_is_separated___ethiopia_2015,number_of_pick_axe_owned___policy___ethiopia_2015,owns_land_certificate___policy___ethiopia_2015,has_a_bank_account___policy___ethiopia_2015,crop_diversification___policy___ethiopia_2015,illness_of_household_member___policy___ethiopia_2015,household_head_is_divorced___ethiopia_2015,rooting_conditions_:_mainly_non-soil___ethiopia_2015,heavy_rains_preventing_work___ethiopia_2015,rooting_conditions_:_severe_constraint___ethiopia_2015,household_head_age___ethiopia_2015,variations_in_greenness___ethiopia_2015,household_head_is_widowed___ethiopia_2015,elevation___ethiopia_2015,average_precipitation___ethiopia_2015
969,3,987.1891955857812,8.614920788320001,34.651436326399995,1983.0,0.0,10376.4,26.0,1.0,0.0,7.0,0.0,1.0,1.0,206.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,63.0,0.0,1825.0,1343.0
970,3,683.9537546936373,8.614920788320001,34.651436326399995,1984.0,0.0,8474.7,50.0,0.0,0.0,6.0,1.0,1.0,1.0,206.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,4.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,63.0,0.0,1787.0,1343.0
971,3,157.83548185237782,8.614920788320001,34.651436326399995,1985.0,0.0,10019.5,50.0,6.0,0.0,6.0,1.0,1.0,1.0,206.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,15.833333333333336,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,63.0,0.0,1799.0,1343.0
972,3,902.531982592233,9.7591387282,37.044814049,1986.0,0.0,36064.1,225.0,4.0,0.2222222222222222,7.0,3.0,1.0,1.0,157.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,16.11111111111111,0.0,0.0,0.0,3.0,0.5,0.0,6.0,1.0,0.0,0.0,0.0,0.0,46.0,60.0,0.0,2388.0,1722.0
973,3,47.82893389465994,9.7591387282,37.044814049,1987.0,1.0,17798.1,6.0,1.0,0.0,2.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19.23076923076923,0.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,59.0,60.0,0.0,2416.0,1722.0
974,3,14.348680168397982,9.7591387282,37.044814049,1988.0,0.0,46815.14,125.0,4.0,0.2,2.0,0.0,1.0,1.0,157.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,9.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,9.333333333333334,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,62.0,60.0,0.0,2415.0,1722.0
975,3,35.871700420994955,9.7591387282,37.044814049,1989.0,0.0,9215.65,58.0,0.0,0.3333333333333333,5.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,14.444444444444445,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,2.0,2.0,0.0,0.0,0.0,0.0,45.0,60.0,0.0,2385.0,1727.0
976,3,573.9472067359193,9.7591387282,37.044814049,1990.0,0.0,28550.000000000004,125.0,2.0,0.3636363636363637,5.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,47.0,60.0,0.0,2444.0,1727.0
977,3,717.4340084198991,9.7591387282,37.044814049,1991.0,0.0,16195.4,29.0,0.0,0.08333333333333333,2.0,0.0,0.0,1.0,158.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.333333333333334,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,74.0,60.0,0.0,2373.0,1693.0
978,3,1407.605524519842,9.7591387282,37.044814049,1992.0,0.0,43611.750000000015,375.0,2.0,0.4,3.0,0.0,1.0,1.0,157.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,13.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,60.0,0.0,2408.0,1719.0
979,1,2354.140126295162,9.7591387282,37.044814049,1993.0,0.0,23658.05,75.0,0.0,0.05882352941176471,4.0,1.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,3.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,23.529411764705888,0.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,58.0,60.0,1.0,2376.0,1683.0
980,3,1534.8304886796375,9.7591387282,37.044814049,1994.0,7.0,33760.35,125.0,2.0,0.35,5.0,2.0,0.0,1.0,159.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,48.0,60.0,0.0,2407.0,1683.0
981,3,1291.3812151558184,9.7591387282,37.044814049,1996.0,0.0,53932.82999999999,200.0,4.0,0.35,4.0,3.0,1.0,1.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.5,0.0,0.0,0.0,4.0,0.8888888888888888,0.0,4.0,1.0,0.0,0.0,0.0,0.0,58.0,60.0,0.0,2432.0,1721.0
982,3,466.33210547293436,9.7591387282,37.044814049,1997.0,0.0,37106.99999999999,166.0,4.0,0.1153846153846154,5.0,2.0,0.5,1.0,154.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.5,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,15.384615384615385,0.0,0.0,0.0,2.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,52.0,60.0,0.0,2439.0,1778.0
983,3,3443.6832404155157,9.79007481406,37.5059416726,1998.0,0.0,528.9000000000002,50.0,0.0,0.0,8.0,2.0,0.0,1.0,162.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,2319.0,1290.0
984,1,19.131573557863977,9.79007481406,37.5059416726,1999.0,0.0,4792.0999999999985,125.0,2.0,0.05882352941176471,4.0,2.0,1.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.705882352941177,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,68.0,60.0,1.0,2308.0,1277.0
985,3,1597.4863920816422,9.79007481406,37.5059416726,2002.0,0.0,21414.1,250.0,2.0,0.16666666666666666,3.0,2.0,0.5,1.0,161.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,17.22222222222222,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,4.0,0.0,0.0,0.0,0.0,0.0,70.0,60.0,0.0,2312.0,1287.0
986,1,573.9472067359193,9.79007481406,37.5059416726,2003.0,0.0,13230.030000000002,320.0,1.0,0.09523809523809523,4.0,1.0,1.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.666666666666668,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,1.0,2317.0,1287.0
987,3,28123.41313006004,9.79007481406,37.5059416726,2004.0,0.0,27327.0,1720.0,4.0,0.35294117647058826,10.0,3.0,1.0,1.0,161.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,37.0,0.5,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,26.470588235294123,0.0,0.0,0.0,2.0,0.8571428571428571,0.0,3.0,0.0,0.0,0.0,0.0,0.0,42.0,60.0,0.0,2313.0,1287.0
988,1,19.131573557863977,9.79007481406,37.5059416726,2006.0,0.0,5396.4000000000015,183.0,0.0,0.1111111111111111,2.0,0.0,1.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,25.555555555555557,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0,60.0,1.0,2313.0,1287.0
989,1,956.5786778931987,9.79007481406,37.5059416726,2007.0,0.0,1766.43,68.0,2.0,0.06666666666666668,5.0,1.0,1.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.333333333333334,0.0,0.0,0.0,1.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,60.0,1.0,2310.0,1287.0
990,3,1315.2956821031485,9.79007481406,37.5059416726,2008.0,0.0,19210.4,140.0,2.0,0.125,9.0,2.0,1.0,1.0,162.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21.25,0.0,0.0,0.0,5.0,0.6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,37.0,60.0,0.0,2307.0,1280.0
991,1,47.82893389465994,9.8440806253,37.1271346597,2009.0,0.0,34790.7,150.0,2.0,0.2857142857142857,4.0,1.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,70.0,60.0,1.0,2394.0,1629.0
992,2,1803.1508078286802,9.8440806253,37.1271346597,2010.0,0.0,72391.15000000001,400.0,4.0,0.2,3.0,0.0,1.0,1.0,157.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,68.0,60.0,0.0,2398.0,1629.0
993,2,160.70521788605743,9.8440806253,37.1271346597,2011.0,0.0,2984.1,0.0,0.0,0.0,10.0,0.0,0.0,1.0,156.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,39.0,60.0,0.0,2408.0,1639.0
994,2,739.4353180114425,9.8440806253,37.1271346597,2012.0,0.0,38763.32999999999,200.0,2.0,0.15789473684210525,4.0,1.0,1.0,1.0,156.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.473684210526316,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,73.0,60.0,0.0,2436.0,1630.0
995,1,253.4933496416977,9.8440806253,37.1271346597,2013.0,0.0,91127.9,360.0,6.0,0.13043478260869565,1.0,3.0,1.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5217391304347827,0.0,0.0,0.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,60.0,60.0,1.0,2412.0,1630.0
996,2,1070.4115405624896,9.8440806253,37.1271346597,2017.0,0.0,29369.950000000004,138.0,0.0,0.05555555555555555,3.0,1.0,1.0,1.0,156.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333336,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,67.0,60.0,0.0,2414.0,1644.0
997,1,1021.1477386509897,9.8440806253,37.1271346597,2018.0,0.0,69272.84999999999,400.0,3.0,0.2,5.0,0.0,1.0,0.0,156.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,61.0,60.0,1.0,2400.0,1644.0
998,2,205.66441574703774,9.8440806253,37.1271346597,2019.0,0.0,37451.85000000001,250.0,2.0,0.2727272727272727,2.0,1.0,1.0,1.0,152.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.363636363636362,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,80.0,60.0,0.0,2393.0,1691.0
999,2,196.09862896810574,9.8440806253,37.1271346597,2020.0,0.0,41634.38,225.0,4.0,0.2,6.0,3.0,1.0,1.0,151.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,55.0,60.0,0.0,2484.0,1723.0
1000,3,573.9472067359193,9.55152585441,41.358379098,2055.0,1.0,9424.75,0.0,0.0,0.0,5.0,0.0,0.0,1.0,241.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,2066.2099442493095,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,57.0,14.0,0.0,1168.0,667.0
1001,3,2224.045426101687,9.55152585441,41.358379098,2056.0,0.0,7945.039999999999,0.0,0.0,0.0,7.0,0.0,0.0,1.0,242.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.529411764705884,4577.228973718957,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,43.0,14.0,0.0,1148.0,661.0
1002,3,1913.1573557863974,9.55152585441,41.358379098,2057.0,2.0,10104.45,0.0,0.0,0.0,9.0,0.0,0.0,1.0,239.0,0.6,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,70.0,1171.8088804191686,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,43.0,14.0,0.0,1176.0,675.0
1003,3,7556.971555356271,9.55152585441,41.358379098,2058.0,0.0,13185.45,0.0,0.0,0.0,7.0,0.0,0.0,1.0,239.0,1.0,0.0,2.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,37.5,1401.3877631135363,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,39.0,14.0,0.0,1180.0,675.0
1004,3,6576.478410515741,9.55152585441,41.358379098,2060.0,1.0,15808.9,0.0,0.0,0.0,3.0,0.0,0.0,1.0,239.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,1721.8416202077578,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,1186.0,675.0
1005,3,3763.180518831844,9.55152585441,41.358379098,2063.0,6.0,5723.310000000001,150.0,0.0,0.0,6.0,0.0,1.0,1.0,239.0,0.8571428571428571,0.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,20.43478260869565,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,34.0,14.0,0.0,1186.0,675.0
1006,3,6346.899527821373,9.55152585441,41.358379098,2065.0,9.0,8249.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,239.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,40.0,10335.832614636012,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,44.0,14.0,0.0,1183.0,675.0
1007,3,1013.9733985667908,9.55152585441,41.358379098,2066.0,2.0,10399.05,0.0,0.0,0.0,7.0,2.0,0.0,1.0,239.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35.333333333333336,334.80253726261964,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,46.0,14.0,0.0,1197.0,679.0
1008,2,1100.0654795771786,9.56552604162,41.5231782329,2070.0,0.0,9161.1,0.0,1.0,0.0,6.0,1.0,0.0,1.0,242.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,423.28606496774046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,14.0,0.0,1148.0,655.0
1009,2,263.05913642062967,9.56552604162,41.5231782329,2071.0,0.0,17074.6,0.0,2.0,0.0,4.0,0.0,0.0,1.0,245.0,0.8888888888888888,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.10526315789475,23.91446694732997,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,63.0,14.0,0.0,1137.0,632.0
1010,2,530.9011662307254,9.56552604162,41.5231782329,2073.0,0.0,23012.4,0.0,0.0,0.0,6.0,1.0,0.0,1.0,246.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.28571428571429,404.6327807488231,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,56.0,14.0,0.0,1120.0,626.0
1011,2,408.9373847993425,9.56552604162,41.5231782329,2076.0,0.0,3045.2500000000005,0.0,0.0,0.0,1.0,1.0,0.0,1.0,245.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,1.0,0.0,0.0,1.0,28.0,14.0,0.0,1147.0,635.0
1012,3,430.46040505193946,9.239757784010001,42.441943294299996,2086.0,0.0,16821.4,0.0,1.0,0.0,5.0,1.0,0.0,1.0,196.0,0.0,0.0,12.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,63.07692307692307,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,62.0,24.0,0.0,1743.0,714.0
1013,3,669.6050745252393,9.239757784010001,42.441943294299996,2090.0,0.0,4936.6,0.0,1.0,0.0,6.0,1.0,0.0,1.0,199.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,67.85714285714286,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,53.0,24.0,0.0,1616.0,702.0
1014,3,1793.5850210497476,9.239757784010001,42.441943294299996,2091.0,0.0,12939.7,0.0,1.0,0.0,4.0,1.0,0.0,0.0,195.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,0.0,1705.0,715.0
1015,3,57.39472067359193,9.239757784010001,42.441943294299996,2092.0,0.0,5837.0999999999985,0.0,1.0,0.0,7.0,1.0,0.0,1.0,195.0,0.0,0.0,12.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,72.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,40.0,24.0,0.0,1686.0,715.0
1016,1,286.97360336795964,9.40053953262,42.858526011900004,2098.0,2.0,7627.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,189.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,24.0,1.0,1733.0,726.0
1017,3,1793.5850210497476,9.30185627536,42.5964917162,2109.0,0.0,31902.1,0.0,2.0,0.0,6.0,1.0,0.0,1.0,187.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,57.27272727272727,115.26773068613043,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,65.0,24.0,0.0,1779.0,749.0
1018,3,956.5786778931987,9.30185627536,42.5964917162,2111.0,0.0,10700.5,0.0,2.0,0.0,3.0,1.0,0.0,1.0,187.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,46.66666666666666,96.13615712826649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,24.0,0.0,1782.0,749.0
1019,3,956.5786778931987,9.30185627536,42.5964917162,2114.0,0.0,31118.65,0.0,2.0,0.0,4.0,1.0,0.0,1.0,187.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,41.0,187.01113152812042,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,21.0,24.0,0.0,1774.0,748.0
1020,1,1530.525884629118,9.30185627536,42.5964917162,2115.0,0.0,17197.899999999998,0.0,0.0,0.0,3.0,0.0,0.0,0.0,190.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,45.33333333333334,213.3170451701833,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,72.0,24.0,1.0,1712.0,739.0
1021,3,1793.5850210497476,9.30185627536,42.5964917162,2116.0,0.0,7847.5,0.0,0.0,0.0,3.0,0.0,0.0,1.0,187.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,60.0,191.31573557863976,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,88.0,24.0,0.0,1779.0,748.0
1022,3,100.44076117878588,4.28184427047,41.8750755047,2184.0,0.0,6777.7,0.0,0.0,1.0,11.0,0.0,0.0,1.0,294.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,86.0920810103879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,24.0,0.0,204.0,247.0
1023,0,2008.8152235757173,4.76768886663,39.269749201799996,2230.0,2.564777327935223,599.2,0.0,2.0,1.0,3.0,2.0,0.0,0.0,232.0,0.051694376128218776,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,20.0,19.131573557863977,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,64.0,24.0,0.0,848.0,451.0
1024,3,3826.3147115727947,4.87905466671,39.1953787271,2233.0,9.0,4880.35,0.0,0.0,0.75,4.0,0.0,1.0,1.0,236.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,24.0,0.0,797.0,438.0
